SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME
putcot1,Porphyrolaema_porphyrolaema,Purple-throated_Cotinga
puteup1,Euphonia_chlorotica,Purple-throated_Euphonia
putfru1,Querula_purpurata,Purple-throated_Fruitcrow
putsun1,Heliangelus_viola,Purple-throated_Sunangel
putwoo1,Calliphlox_mitchellii,Purple-throated_Woodstar
puyfin1,Sicalis_lutea,Puna_Yellow-Finch
pvttyr1,Hemitriccus_margaritaceiventer,Pearly-vented_Tody-Tyrant
pwgdov1,Claravis_geoffroyi,Purple-winged_Ground-Dove
pygant1,Myrmotherula_brachyura,Pygmy_Antwren
pygnig1,Nyctipolus_hirundinaceus,Pygmy_Nightjar
pygnut,Sitta_pygmaea,Pygmy_Nuthatch
pygswi1,Tachornis_furcata,Pygmy_Swift
pyrrhu,Cardinalis_sinuatus,Pyrrhuloxia
quctin1,Eudromia_formosa,Quebracho_Crested-Tinamou
rabcur2,Mitu_tuberosum,Razor-billed_Curassow
rabgro1,Periporphyrus_erythromelas,Red-and-black_Grosbeak
rabtho1,Chalcostigma_herrani,Rainbow-bearded_Thornbill
ragmac1,Ara_chloropterus,Red-and-green_Macaw
raista1,Coeligena_iris,Rainbow_Starfrontlet
rarmon1,Pomarea_dimidiata,Rarotonga_Monarch
rarsta1,Aplonis_cinerascens,Rarotonga_Starling
ratcoq2,Discosura_longicaudus,Racket-tailed_Coquette
rawant1,Grallaria_erythroleuca,Red-and-white_Antpitta
rawcra1,Laterallus_leucopyrrhus,Red-and-white_Crake
rawspi2,Certhiaxis_mustelinus,Red-and-white_Spinetail
rawwre1,Thryophilus_rufalbus,Rufous-and-white_Wren
rayfin1,Sicalis_raimondii,Raimondi's_Yellow-Finch
raytan1,Thlypopsis_ruficeps,Rust-and-yellow_Tanager
razorb,Alca_torda,Razorbill
rbbfin1,Atlapetes_nationi,Rusty-bellied_Brushfinch
rbbtyr1,Myiotheretes_fuscorufus,Rufous-bellied_Bush-Tyrant
rbctyr1,Ochthoeca_rufipectoralis,Rufous-breasted_Chat-Tyrant
rbgcuc1,Neomorphus_pucheranii,Red-billed_Ground-Cuckoo
rbifin1,Incaspiza_personata,Rufous-backed_Inca-Finch
rbptan1,Lamprospiza_melanoleuca,Red-billed_Pied_Tanager
rbsfin1,Phrygilus_dorsalis,Red-backed_Sierra-Finch
rbwfin1,Poospiza_rubecula,Rufous-breasted_Warbling-Finch
rbwfin2,Poospiza_erythrophrys,Rusty-browed_Warbling-Finch
rbwqua1,Odontophorus_speciosus,Rufous-breasted_Wood-Quail
rcatan1,Habia_rubica,Red-crowned_Ant-Tanager
rcbfin1,Atlapetes_pileatus,Rufous-capped_Brushfinch
rcgspa1,Melozone_kieneri,Rusty-crowned_Ground-Sparrow
rcnthr1,Catharus_frantzii,Ruddy-capped_Nightingale-Thrush
rcqdov1,Zentrygon_goldmani,Russet-crowned_Quail-Dove
rctspi1,Leptasthenura_pileata,Rusty-crowned_Tit-Spinetail
rcttyr1,Poecilotriccus_ruficeps,Rufous-crowned_Tody-Flycatcher
rdjant1,Cercomacra_brasiliana,Rio_de_Janeiro_Antbird
rebbla1,Sturnella_militaris,Red-breasted_Meadowlark
rebbus1,Clytoctantes_alixii,Recurve-billed_Bushbird
rebcha1,Granatellus_venustus,Red-breasted_Chat
rebcur1,Crax_blumenbachii,Red-billed_Curassow
rebeme1,Chlorostilbon_gibsoni,Red-billed_Emerald
rebfin1,Atlapetes_rufigenis,Rufous-eared_Brushfinch
rebfir1,Neochmia_temporalis,Red-browed_Firetail
rebfir2,Lagonosticta_senegala,Red-billed_Firefinch
rebfru1,Pipreola_whitelyi,Red-banded_Fruiteater
rebgra1,Hypopyrrhus_pyrohypogaster,Red-bellied_Grackle
rebgul1,Chroicocephalus_scopulinus,Red-billed_Gull
rebhaw2,Geranoaetus_polyosoma,Variable_Hawk
reblei,Leiothrix_lutea,Red-billed_Leiothrix
rebmac2,Orthopsittaca_manilatus,Red-bellied_Macaw
rebmer,Mergus_serrator,Red-breasted_Merganser
rebnut,Sitta_canadensis,Red-breasted_Nuthatch
rebpar2,Pionus_sordidus,Red-billed_Parrot
rebpar7,Amazona_rhodocorytha,Red-browed_Parrot
rebpig1,Patagioenas_flavirostris,Red-billed_Pigeon
rebsap,Sphyrapicus_ruber,Red-breasted_Sapsucker
rebscy1,Campylorhamphus_trochilirostris,Red-billed_Scythebill
rebtou2,Ramphastos_dicolorus,Red-breasted_Toucan
rebtro,Phaethon_aethereus,Red-billed_Tropicbird
rebtyr2,Zimmerius_cinereicapilla,Red-billed_Tyrannulet
rebwoo,Melanerpes_carolinus,Red-bellied_Woodpecker
rebwoo1,Hylexetastes_perrotii,Red-billed_Woodcreeper
reccar,Paroaria_coronata,Red-crested_Cardinal
reccar2,Paroaria_dominicana,Red-cowled_Cardinal
reccar3,Paroaria_nigrogenis,Masked_Cardinal
reccar4,Paroaria_gularis,Red-capped_Cardinal
reccor,Uraeginthus_bengalus,Red-cheeked_Cordonbleu
reccot1,Ampelion_rubrocristatus,Red-crested_Cotinga
recfin1,Coryphospingus_cucullatus,Red-crested_Finch
recman1,Ceratopipra_mentalis,Red-capped_Manakin
recpar,Amazona_viridigenalis,Red-crowned_Parrot
recpar3,Pionopsitta_pileata,Pileated_Parrot
recpoc,Netta_rufina,Red-crested_Pochard
recwoo,Picoides_borealis,Red-cockaded_Woodpecker
recwoo1,Melanerpes_rubricapillus,Red-crowned_Woodpecker
redava,Amandava_amandava,Red_Avadavat
redcro,Loxia_curvirostra,Red_Crossbill
redegr,Egretta_rufescens,Reddish_Egret
redhea,Aythya_americana,Redhead
redher1,Phaethornis_ruber,Reddish_Hermit
redjun,Gallus_gallus,Red_Junglefowl
redkno,Calidris_canutus,Red_Knot
redpha1,Phalaropus_fulicarius,Red_Phalarope
redsho1,Anas_platalea,Red_Shoveler
redsis1,Spinus_cucullatus,Red_Siskin
redwar1,Cardellina_rubra,Red_Warbler
redwin,Turdus_iliacus,Redwing
reebun,Emberiza_schoeniclus,Reed_Bunting
reepar1,Pyrrhura_hoematotis,Red-eared_Parakeet
reevir,Vireo_olivaceus,Red-eyed_Vireo
refblu,Tarsiger_cyanurus,Red-flanked_Bluetail
refboo,Sula_sula,Red-footed_Booby
refcoo1,Fulica_rufifrons,Red-fronted_Coot
refcor,Phalacrocorax_urile,Red-faced_Cormorant
reffal1,Falco_vespertinus,Red-footed_Falcon
refgua1,Penelope_dabbenei,Red-faced_Guan
refmac1,Ara_rubrogenys,Red-fronted_Macaw
refpar1,Touit_costaricensis,Red-fronted_Parrotlet
refpar2,Hapalopsittaca_pyrrhops,Red-faced_Parrot
refpar3,Deroptyus_accipitrinus,Red-fan_Parrot
refpar4,Cyanoramphus_novaezelandiae,Red-crowned_Parakeet
refspi1,Cranioleuca_erythrops,Red-faced_Spinetail
refwar,Cardellina_rubrifrons,Red-faced_Warbler
regcoo1,Fulica_armillata,Red-gartered_Coot
rehbar1,Eubucco_bourcierii,Red-headed_Barbet
rehman1,Ceratopipra_rubrocapilla,Red-headed_Manakin
rehpar1,Erythrura_cyaneovirens,Red-headed_Parrotfinch
rehtan1,Piranga_erythrocephala,Red-headed_Tanager
rehtan2,Piranga_rubriceps,Red-hooded_Tanager
rehwoo,Melanerpes_erythrocephalus,Red-headed_Woodpecker
reityr1,Phyllomyias_reiseri,Reiser's_Tyrannulet
relcor1,Phalacrocorax_gaimardi,Red-legged_Cormorant
relhon1,Cyanerpes_cyaneus,Red-legged_Honeycreeper
relkit,Rissa_brevirostris,Red-legged_Kittiwake
relpar,Amazona_autumnalis,Red-lored_Parrot
relser1,Cariama_cristata,Red-legged_Seriema
relthr1,Turdus_plumbeus,Red-legged_Thrush
reltin1,Crypturellus_erythropus,Red-legged_Tinamou
rempar,Psittacara_erythrogenys,Red-masked_Parakeet
renara1,Pteroglossus_bitorquatus,Red-necked_Aracari
rengre,Podiceps_grisegena,Red-necked_Grebe
renpar1,Amazona_arausiaca,Red-necked_Parrot
renpha,Phalaropus_lobatus,Red-necked_Phalarope
rensap,Sphyrapicus_nuchalis,Red-naped_Sapsucker
rensti,Calidris_ruficollis,Red-necked_Stint
rentan1,Tangara_cyanocephala,Red-necked_Tanager
renwoo1,Campephilus_rubricollis,Red-necked_Woodpecker
rercac1,Cacicus_haemorrhous,Red-rumped_Cacique
rerfru1,Pyroderus_scutatus,Red-ruffed_Fruitcrow
rerwoo1,Veniliornis_kirkii,Red-rumped_Woodpecker
resant1,Formicivora_littoralis,Restinga_Antwren
resbla1,Agelaius_assimilis,Red-shouldered_Blackbird
reshaw,Buteo_lineatus,Red-shouldered_Hawk
resmac2,Diopsittaca_nobilis,Red-shouldered_Macaw
respar1,Prosopeia_tabuensis,Red_Shining-Parrot
respar2,Amazona_pretrei,Red-spectacled_Parrot
resque1,Pharomachrus_mocinno,Resplendent_Quetzal
resspi2,Synallaxis_hellmayri,Red-shouldered_Spinetail
restan1,Tachyphonus_phoenicius,Red-shouldered_Tanager
restyr1,Phylloscartes_kronei,Restinga_Tyrannulet
reswoo1,Veniliornis_affinis,Red-stained_Woodpecker
retcar2,Ibycter_americanus,Red-throated_Caracara
retcom1,Sappho_sparganurus,Red-tailed_Comet
rethaw,Buteo_jamaicensis,Red-tailed_Hawk
retloo,Gavia_stellata,Red-throated_Loon
retpar1,Amazona_brasiliensis,Red-tailed_Parrot
retpip,Anthus_cervinus,Red-throated_Pipit
rettro,Phaethon_rubricauda,Red-tailed_Tropicbird
revbul,Pycnonotus_cafer,Red-vented_Bulbul
rewbla,Agelaius_phoeniceus,Red-winged_Blackbird
rewbul,Pycnonotus_jocosus,Red-whiskered_Bulbul
rewtin1,Rhynchotus_rufescens,Red-winged_Tinamou
rfwqua1,Odontophorus_erythrops,Rufous-fronted_Wood-Quail
rhiauk,Cerorhinca_monocerata,Rhinoceros_Auklet
rhptyr1,Pseudotriccus_ruficeps,Rufous-headed_Pygmy-Tyrant
ribant1,Cercomacra_carbonaria,Rio_Branco_Antbird
ribgul,Larus_delawarensis,Ring-billed_Gull
ridhaw1,Buteo_ridgwayi,Ridgway's_Hawk
ridrai1,Rallus_obsoletus,Ridgway's_Rail
rimrew1,Acrocephalus_rimitarae,Rimitara_Reed-Warbler
rinant2,Corythopis_torquatus,Ringed_Antpipit
rinduc,Aythya_collaris,Ring-necked_Duck
rinkin1,Megaceryle_torquata,Ringed_Kingfisher
rinphe,Phasianus_colchicus,Ring-necked_Pheasant
rintea1,Callonetta_leucophrys,Ringed_Teal
rinwoo1,Celeus_torquatus,Ringed_Woodpecker
riospi1,Synallaxis_beverlyae,Rio_Orinoco_Spinetail
risant1,Myrmotherula_sunensis,Rio_Suno_Antwren
rispet1,Oceanodroma_hornbyi,Ringed_Storm-Petrel
ritpig,Patagioenas_caribaea,Ring-tailed_Pigeon
rivtyr1,Serpophaga_hypoleuca,River_Tyrannulet
rivtyr2,Knipolegus_orenocensis,Riverside_Tyrant
rivwar1,Myiothlypis_rivularis,Riverbank_Warbler
rivwre1,Cantorchilus_semibadius,Riverside_Wren
riwfin1,Poospiza_torquata,Ringed_Warbling-Finch
rnbfin1,Atlapetes_rufinucha,Bolivian_Brushfinch
rnfgle1,Syndactyla_ruficollis,Rufous-necked_Foliage-gleaner
rngtyr1,Muscisaxicola_rufivertex,Rufous-naped_Ground-Tyrant
rnwrai1,Aramides_axillaris,Rufous-necked_Wood-Rail
roahaw,Rupornis_magnirostris,Roadside_Hawk
robbun1,Passerina_rositae,Rose-bellied_Bunting
robcha1,Granatellus_pelzelni,Rose-breasted_Chat
robgro,Pheucticus_ludovicianus,Rose-breasted_Grosbeak
robpoc1,Netta_peposaca,Rosy-billed_Pochard
robwoo1,Campephilus_robustus,Robust_Woodpecker
rocear1,Ochetorhynchus_andaecola,Rock_Earthcreeper
rocpen1,Eudyptes_chrysocome,Southern_Rockhopper_Penguin
rocpig,Columba_livia,Rock_Pigeon
rocpih1,Lipaugus_streptophorus,Rose-collared_Piha
rocpta1,Lagopus_muta,Rock_Ptarmigan
rocsan,Calidris_ptilocnemis,Rock_Sandpiper
roctap1,Scytalopus_petrophilus,Rock_Tapaculo
rocwre,Salpinctes_obsoletus,Rock_Wren
rofpar2,Pyrilia_pulchra,Rose-faced_Parrot
rofpar3,Pyrrhura_roseifrons,Rose-fronted_Parakeet
rohpar1,Pyrrhura_rhodocephala,Rose-headed_Parakeet
rolhaw,Buteo_lagopus,Rough-legged_Hawk
roltyr1,Phyllomyias_burmeisteri,Rough-legged_Tyrannulet
ronbus1,Clytoctantes_atrogularis,Rondonia_Bushbird
ronwaa1,Hypocnemis_ochrogyna,Rondonia_Warbling-Antbird
rorant1,Herpsilochmus_roraimae,Roraiman_Antwren
rorant2,Myrmelastes_saturatus,Roraiman_Antbird
rorbar1,Roraimia_adusta,Roraiman_Barbtail
rorfly1,Myiophobus_roraimae,Roraiman_Flycatcher
rornig1,Setopagis_whitelyi,Roraiman_Nightjar
rorpar,Psittacula_krameri,Rose-ringed_Parakeet
rosgoo,Chen_rossii,Ross's_Goose
rosgul,Rhodostethia_rosea,Ross's_Gull
rosspo1,Platalea_ajaja,Roseate_Spoonbill
roster,Sterna_dougallii,Roseate_Tern
rotbec,Pachyramphus_aglaiae,Rose-throated_Becard
rotman1,Ceratopipra_chloromeros,Round-tailed_Manakin
rotswi1,Cypseloides_rothschildi,Rothschild's_Swift
rottan1,Piranga_roseogularis,Rose-throated_Tanager
rottan2,Rhodinocichla_rosea,Rosy_Thrush-Tanager
royalb1,Diomedea_epomophora,Royal_Albatross
roycin1,Cinclodes_aricomae,Royal_Cinclodes
royfly1,Onychorhynchus_coronatus,Royal_Flycatcher
roysun1,Heliangelus_regalis,Royal_Sunangel
royter1,Thalasseus_maximus,Royal_Tern
rrbtyr1,Cnemarchus_erythropygius,Red-rumped_Bush-Tyrant
rrwfin1,Poospiza_lateralis,Buff-throated_Warbling-Finch
rsptyr1,Euscarthmus_rufomarginatus,Rufous-sided_Pygmy-Tyrant
rswfin1,Poospiza_hypochondria,Rufous-sided_Warbling-Finch
rtatan1,Habia_fuscicauda,Red-throated_Ant-Tanager
rthhum,Archilochus_colubris,Ruby-throated_Hummingbird
rtlhum,Amazilia_tzacatl,Rufous-tailed_Hummingbird
rtpgua1,Pipile_cujubi,Red-throated_Piping-Guan
rubant1,Formicarius_rufipectus,Rufous-breasted_Antthrush
rubant2,Dysithamnus_xanthopterus,Rufous-backed_Antvireo
rubant3,Isleria_guttata,Rufous-bellied_Antwren
rubant4,Formicivora_rufa,Rusty-backed_Antwren
rubant5,Grallaricula_ferrugineipectus,Rusty-breasted_Antpitta
rubcha1,Ortalis_wagleri,Rufous-bellied_Chachalaca
rubcon1,Conirostrum_rufum,Rufous-browed_Conebill
rubeup1,Euphonia_rufiventris,Rufous-bellied_Euphonia
rubfly2,Leptopogon_rufipectus,Rufous-breasted_Flycatcher
rubhem1,Hemispingus_rufosuperciliaris,Rufous-browed_Hemispingus
rubher,Glaucis_hirsutus,Rufous-breasted_Hermit
rublea1,Sclerurus_scansor,Rufous-breasted_Leaftosser
rubmin1,Geositta_rufipennis,Rufous-banded_Miner
rubmon1,Xolmis_rubetra,Rusty-backed_Monjita
rubnig1,Lurocalis_rufiventris,Rufous-bellied_Nighthawk
rubnun1,Nonnula_rubecula,Rusty-breasted_Nunlet
ruboro1,Psarocolius_angustifrons,Russet-backed_Oropendola
rubowl2,Strix_hylophila,Rusty-barred_Owl
rubowl3,Ciccaba_albitarsis,Rufous-banded_Owl
rubpep1,Cyclarhis_gujanensis,Rufous-browed_Peppershrike
rubpic1,Picumnus_rufiventris,Rufous-breasted_Piculet
rubrob,Turdus_rufopalliatus,Rufous-backed_Robin
rubsab1,Campylopterus_hyperythrus,Rufous-breasted_Sabrewing
rubsal1,Pseudosaltator_rufiventris,Rufous-bellied_Mountain-Tanager
rubsee1,Sporophila_minuta,Ruddy-breasted_Seedeater
rubsee2,Attagis_gayi,Rufous-bellied_Seedsnipe
rubsol1,Cichlopsis_leucogenys,Rufous-brown_Solitaire
rubspi2,Synallaxis_erythrothorax,Rufous-breasted_Spinetail
rubspi3,Synallaxis_zimmeri,Russet-bellied_Spinetail
rubspi4,Cranioleuca_vulpina,Rusty-backed_Spinetail
rubspi5,Cranioleuca_dissita,Coiba_Spinetail
rubtap1,Liosceles_thoracicus,Rusty-belted_Tapaculo
rubthr1,Turdus_rufiventris,Rufous-bellied_Thrush
rubtre1,Thripadectes_scrutator,Rufous-backed_Treehunter
rubtyr1,Phylloscartes_superciliaris,Rufous-browed_Tyrannulet
rubwre1,Pheugopedius_rutilus,Rufous-breasted_Wren
rubwre2,Troglodytes_rufociliatus,Rufous-browed_Wren
rucant1,Thamnophilus_ruficapillus,Rufous-capped_Antshrike
rucant2,Formicarius_colma,Rufous-capped_Antthrush
rucant3,Pittasoma_rufopileatum,Rufous-crowned_Antpitta
ruccoq1,Lophornis_delattrei,Rufous-crested_Coquette
ruccra1,Anurolimnas_viridis,Russet-crowned_Crake
rucdot1,Charadrius_modestus,Rufous-chested_Dotterel
rucela1,Elaenia_ruficeps,Rufous-crowned_Elaenia
rucgre1,Hylophilus_poicilotis,Rufous-crowned_Greenlet
ruchaw1,Buteogallus_aequinoctialis,Rufous_Crab_Hawk
ruchum1,Goethalsia_bella,Pirre_Hummingbird
ruckin,Regulus_calendula,Ruby-crowned_Kinglet
rucmot1,Momotus_mexicanus,Russet-crowned_Motmot
rucmot2,Baryphthengus_ruficapillus,Rufous-capped_Motmot
rucnun1,Nonnula_ruficapilla,Rufous-capped_Nunlet
rucrob1,Turdus_rufitorques,Rufous-collared_Robin
rucsee1,Sporophila_collaris,Rusty-collared_Seedeater
rucspa,Aimophila_ruficeps,Rufous-crowned_Sparrow
rucspa1,Zonotrichia_capensis,Rufous-collared_Sparrow
rucspi1,Synallaxis_ruficapilla,Rufous-capped_Spinetail
ructan1,Tachyphonus_coronatus,Ruby-crowned_Tanager
ructan2,Tangara_rufigenis,Rufous-cheeked_Tanager
ructan3,Thlypopsis_ornata,Rufous-chested_Tanager
ructan4,Creurgops_verticalis,Rufous-crested_Tanager
ructho1,Chalcostigma_ruficeps,Rufous-capped_Thornbill
rucwar,Basileuterus_rufifrons,Rufous-capped_Warbler
rucwar1,Myiothlypis_coronata,Russet-crowned_Warbler
rudcra1,Laterallus_ruber,Ruddy_Crake
rudduc,Oxyura_jamaicensis,Ruddy_Duck
rudpig,Patagioenas_subvinacea,Ruddy_Pigeon
rudshe,Tadorna_ferruginea,Ruddy_Shelduck
rudspi1,Synallaxis_rutilans,Ruddy_Spinetail
rudtof1,Poecilotriccus_russatus,Ruddy_Tody-Flycatcher
rudtre1,Margarornis_rubiginosus,Ruddy_Treerunner
rudtur,Arenaria_interpres,Ruddy_Turnstone
rudwoo1,Dendrocincla_homochroa,Ruddy_Woodcreeper
rufant1,Grallaria_rufula,Rufous_Antpitta
rufant2,Grallaria_erythrotis,Rufous-faced_Antpitta
rufant3,Formicarius_rufifrons,Rufous-fronted_Antthrush
rufant4,Myrmelastes_rufifacies,Rufous-faced_Antbird
rufcac2,Pseudoseisura_unirufa,Rufous_Cacholote
rufcan1,Asthenes_ottonis,Rusty-fronted_Canastero
rufcas2,Casiornis_rufus,Rufous_Casiornis
rufcra1,Laterallus_xenopterus,Rufous-faced_Crake
rufcra2,Laterallus_levraudi,Rusty-flanked_Crake
ruff,Calidris_pugnax,Ruff
ruffly1,Myiarchus_semirufus,Rufous_Flycatcher
rufgle1,Clibanornis_rubiginosus,Ruddy_Foliage-gleaner
rufgna2,Conopophaga_cearae,Ceara_Gnateater
rufgna3,Conopophaga_lineata,Rufous_Gnateater
rufgro,Bonasa_umbellus,Ruffed_Grouse
rufhor2,Furnarius_rufus,Rufous_Hornero
rufhum,Selasphorus_rufus,Rufous_Hummingbird
rufmot1,Baryphthengus_martii,Rufous_Motmot
rufmou1,Rhytipterna_holerythra,Rufous_Mourner
rufnig1,Antrostomus_rufus,Rufous_Nightjar
rufpar1,Bolborhynchus_ferrugineifrons,Rufous-fronted_Parakeet
rufpar2,Hapalopsittaca_amazonina,Rusty-faced_Parrot
rufpih1,Lipaugus_unirufus,Rufous_Piha
rufpot1,Nyctibius_bracteatus,Rufous_Potoo
rufsab1,Campylopterus_rufus,Rufous_Sabrewing
rufsco1,Megascops_ingens,Rufescent_Screech-Owl
rufspi1,Synallaxis_unirufa,Rufous_Spinetail
ruftho1,Phacellodomus_rufifrons,Rufous-fronted_Thornbird
ruftof1,Poecilotriccus_latirostris,Rusty-fronted_Tody-Flycatcher
ruftwi1,Cnipodectes_superrufus,Rufous_Twistwing
rufwre1,Cinnycerthia_unirufa,Rufous_Wren
rugdov,Columbina_talpacoti,Ruddy_Ground-Dove
ruhcha1,Ortalis_erythroptera,Rufous-headed_Chachalaca
ruhgoo1,Chloephaga_rubidiceps,Ruddy-headed_Goose
ruhspi1,Synallaxis_fuscorufa,Rusty-headed_Spinetail
ruhtan1,Hemithraupis_ruficapilla,Rufous-headed_Tanager
ruhwoo1,Celeus_spectabilis,Rufous-headed_Woodpecker
rulowl1,Strix_rufipes,Rufous-legged_Owl
rultyr1,Phylloscartes_flaviventris,Rufous-lored_Tyrannulet
rumfly1,Myiozetetes_cayanensis,Rusty-margined_Flycatcher
rumfog1,Syndactyla_dimidiata,Russet-mantled_Foliage-gleaner
rumgua1,Penelope_superciliaris,Rusty-margined_Guan
rumsof1,Thripophaga_berlepschi,Russet-mantled_Softtail
rungre1,Pachysylvia_semibrunnea,Rufous-naped_Greenlet
runpic1,Picumnus_fuscus,Rusty-necked_Piculet
runpuf1,Malacoptila_rufa,Rufous-necked_Puffbird
runthr1,Catharus_occidentalis,Russet_Nightingale-Thrush
runwor1,Aramides_albiventris,Russet-naped_Wood-Rail
runwre1,Campylorhynchus_rufinucha,Rufous-naped_Wren
ruqdov,Geotrygon_montana,Ruddy_Quail-Dove
rurant1,Euchrepomis_callinota,Rufous-rumped_Antwren
rurfog1,Philydor_erythrocercum,Rufous-rumped_Foliage-gleaner
rursee1,Sporophila_hypochroma,Rufous-rumped_Seedeater
rusant1,Thamnistes_anabatinus,Russet_Antshrike
rusbla,Euphagus_carolinus,Rusty_Blackbird
rusbun,Emberiza_rustica,Rustic_Bunting
ruscra1,Laterallus_melanophaius,Rufous-sided_Crake
rusflo1,Diglossa_sittoides,Rusty_Flowerpiercer
russpa1,Aimophila_rufescens,Rusty_Sparrow
ruswoo1,Chaetocercus_jourdanii,Rufous-shafted_Woodstar
rutant1,Drymophila_genei,Rufous-tailed_Antbird
rutant2,Chamaeza_ruficauda,Rufous-tailed_Antthrush
rutant3,Epinecrophylla_erythrura,Rufous-tailed_Antwren
rutant4,Gymnopithys_rufigula,Rufous-throated_Antbird
rutant5,Grallaria_przewalskii,Rusty-tinged_Antpitta
rutatt1,Attila_phoenicurus,Rufous-tailed_Attila
rutdip1,Cinclus_schulzi,Rufous-throated_Dipper
rutfla1,Ramphotrigon_ruficauda,Rufous-tailed_Flatbill
rutfly1,Myiarchus_validus,Rufous-tailed_Flycatcher
rutfly2,Terenotriccus_erythrurus,Ruddy-tailed_Flycatcher
rutfog1,Anabacerthia_ruficaudata,Rufous-tailed_Foliage-gleaner
ruthaw1,Buteo_ventralis,Rufous-tailed_Hawk
ruther1,Tigrisoma_lineatum,Rufescent_Tiger-Heron
ruthum1,Chrysolampis_mosquitus,Ruby-topaz_Hummingbird
rutjac1,Galbula_ruficauda,Rufous-tailed_Jacamar
rutkit1,Harpagus_diodon,Rufous-thighed_Kite
rutpla1,Phytotoma_rara,Rufous-tailed_Plantcutter
rutpuf1,Hypnelus_ruficollis,Russet-throated_Puffbird
rutrob1,Larvivora_sibilans,Rufous-tailed_Robin
rutsap1,Hylocharis_sapphirina,Rufous-throated_Sapphire
rutsol1,Myadestes_genibarbis,Rufous-throated_Solitaire
ruttan1,Tangara_rufigula,Rufous-throated_Tanager
ruttyr1,Knipolegus_poecilurus,Rufous-tailed_Tyrant
rutxen1,Microxenops_milleri,Rufous-tailed_Xenops
ruvcha1,Ortalis_ruficauda,Rufous-vented_Chachalaca
ruvtap1,Scytalopus_femoralis,Rufous-vented_Tapaculo
ruvwhi1,Urosticte_ruficrissa,Rufous-vented_Whitetip
ruwant1,Herpsilochmus_rufimarginatus,Rufous-winged_Antwren
ruwant2,Thamnophilus_torquatus,Rufous-winged_Antshrike
ruwbar1,Premnornis_guttuliger,Rusty-winged_Barbtail
ruwbri1,Heliodoxa_branickii,Rufous-webbed_Brilliant
ruwspa,Peucaea_carpalis,Rufous-winged_Sparrow
ruwspa1,Platyrinchus_leucoryphus,Russet-winged_Spadebill
ruwtan1,Tangara_lavinia,Rufous-winged_Tanager
ruwtyr1,Mecocerculus_calopterus,Rufous-winged_Tyrannulet
ruwwoo1,Piculus_simplex,Rufous-winged_Woodpecker
rvgcuc1,Neomorphus_geoffroyi,Rufous-vented_Ground-Cuckoo
rwbeye1,Phlegopsis_erythroptera,Reddish-winged_Bare-eye
rwbtyr1,Polioxolmis_rufipennis,Rufous-webbed_Bush-Tyrant
rwgcuc1,Neomorphus_rufipennis,Rufous-winged_Ground-Cuckoo
rwwrai1,Aramides_calopterus,Red-winged_Wood-Rail
sabgul,Xema_sabini,Sabine's_Gull
sabher1,Ramphodon_naevius,Saw-billed_Hermit
sabhum1,Lepidopyga_lilliae,Sapphire-bellied_Hummingbird
sabjay,Cyanocorax_sanblasianus,San_Blas_Jay
sabspa1,Arremon_flavirostris,Saffron-billed_Sparrow
sacbla2,Xanthopsar_flavus,Saffron-cowled_Blackbird
saccoc,Cacatua_moluccensis,Salmon-crested_Cockatoo
sacibi1,Threskiornis_aethiopicus,Sacred_Ibis
sackin1,Todiramphus_sanctus,Sacred_Kingfisher
sacnig1,Chordeiles_rupestris,Sand-colored_Nighthawk
sactan1,Tangara_xanthocephala,Saffron-crowned_Tanager
sadfly1,Myiarchus_barbirostris,Sad_Flycatcher
saffin,Sicalis_flaveola,Saffron_Finch
safsis1,Spinus_siemiradzkii,Saffron_Siskin
safspa1,Arremon_franciscanus,Sao_Francisco_Sparrow
saftou2,Pteroglossus_bailloni,Saffron_Toucanet
saggro,Centrocercus_urophasianus,Greater_Sage-Grouse
sagspa1,Artemisiospiza_nevadensis,Sagebrush_Sparrow
sagthr,Oreoscoptes_montanus,Sage_Thrasher
sahpar1,Pyrilia_pyrilia,Saffron-headed_Parrot
salalb1,Thalassarche_salvini,Salvin's_Albatross
salant1,Myrmotherula_minor,Salvadori's_Antwren
salcur1,Mitu_salvini,Salvin's_Curassow
salmon1,Xolmis_salinarum,Salinas_Monjita
samant1,Grallaria_bangsi,Santa_Marta_Antpitta
samant2,Drymophila_hellmayri,Santa_Marta_Antbird
samblo1,Anthocephala_floriceps,Santa_Marta_Blossomcrown
samfan1,Rhipidura_nebulosa,Samoan_Fantail
samfly1,Myiagra_albiventris,Samoan_Flycatcher
samfog1,Clibanornis_rufipectus,Santa_Marta_Foliage-gleaner
samnig1,Setopagis_heterura,Todd's_Nightjar
sampar1,Pyrrhura_viridicata,Santa_Marta_Parakeet
samsab1,Campylopterus_phainopeplus,Santa_Marta_Sabrewing
samsta1,Aplonis_atrifusca,Samoan_Starling
samtap1,Scytalopus_sanctaemartae,Santa_Marta_Tapaculo
samtri1,Lalage_sharpei,Samoan_Triller
samwar1,Myiothlypis_basilica,Santa_Marta_Warbler
samwhi1,Pachycephala_flavifrons,Samoan_Whistler
samwoo2,Chaetocercus_astreans,Santa_Marta_Woodstar
samwre1,Troglodytes_monticola,Santa_Marta_Wren
sancra,Antigone_canadensis,Sandhill_Crane
sander,Calidris_alba,Sanderling
sangal1,Teledromas_fuscus,Sandy_Gallito
